#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10859, 2,KI7APS,    -0.30, 3,   boost,   -0.00,  86017.00, 1360.17,   -0.76,    0.00, 42.9, 8.27, 8.29, 3.99,   9.87,  -0.85,  -1.06,   1.15,   0.00,   0.12,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.29, 3,   boost,    1.51,  86017.00, 1360.17,   -0.76,    0.01, 42.9, 8.27, 8.29, 3.99,   9.87,  -0.61,  -0.93,   0.54,  -0.18,   0.36,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.28, 3,   boost,   -0.00,  86023.00, 1359.60,   -1.33,    0.01, 42.9, 8.27, 8.29, 3.99,   9.81,  -0.37,  -0.64,  -0.25,  -0.36,   0.42,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.27, 3,   boost,   -0.00,  86023.00, 1359.60,   -1.33,    0.01, 42.9, 8.27, 8.29, 3.99,   9.80,  -0.16,  -0.39,  -1.35,  -0.79,   0.79,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.26, 3,   boost,   -0.50,  86031.00, 1358.84,   -2.09,    0.01, 42.9, 8.27, 8.29, 3.99,  10.01,  -0.05,  -0.29,  -2.02,  -0.67,   0.24,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.25, 3,   boost,   -1.01,  86031.00, 1358.84,   -2.09,    0.01, 42.9, 8.27, 8.29, 3.99,  10.03,  -0.14,  -0.32,  -1.29,  -0.18,  -0.19,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.24, 3,   boost,    0.50,  86029.00, 1359.03,   -1.90,    0.00, 42.9, 8.27, 8.29, 3.99,   9.88,  -0.16,  -0.25,  -0.07,  -0.24,  -0.43,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.23, 3,   boost,   -0.50,  86029.00, 1359.03,   -1.90,    0.00, 42.9, 8.27, 8.29, 3.99,   9.86,  -0.10,  -0.44,   0.91,  -0.12,  -0.86,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.22, 3,   boost,    0.50,  86011.00, 1360.74,   -0.19,    0.00, 42.9, 8.27, 8.29, 3.99,   9.87,  -0.40,  -0.65,   1.03,  -0.12,  -0.86,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.21, 3,   boost,   -1.01,  86011.00, 1360.74,   -0.19,    0.00, 42.9, 8.27, 8.29, 3.99,   9.87,  -0.61,  -0.91,   0.17,  -0.30,  -0.80,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.20, 3,   boost,    1.01,  86024.00, 1359.51,   -1.43,    0.00, 42.9, 8.27, 8.29, 3.99,   9.84,  -0.73,  -1.09,  -0.44,  -0.55,  -1.04,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.19, 3,   boost,    1.51,  86024.00, 1359.51,   -1.43,    0.01, 42.9, 8.27, 8.29, 3.99,   9.89,  -0.95,  -1.14,  -1.29,  -0.49,  -0.62,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.18, 3,   boost,   -1.01,  86026.00, 1359.32,   -1.62,    0.01, 42.9, 8.27, 8.29, 3.99,   9.79,  -0.91,  -1.13,  -1.96,  -0.97,  -0.50,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.17, 3,   boost,    0.50,  86026.00, 1359.32,   -1.62,    0.01, 42.9, 8.27, 8.29, 3.99,   9.70,  -0.75,  -0.84,  -3.12,  -1.22,  -0.25,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.16, 3,   boost,    1.01,  86024.00, 1359.51,   -1.43,    0.01, 42.9, 8.27, 8.29, 3.99,   9.79,  -0.52,  -0.55,  -4.59,  -0.91,   0.12,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.15, 3,   boost,   -0.50,  86024.00, 1359.51,   -1.43,    0.02, 42.9, 8.27, 8.29, 3.99,  10.00,  -0.49,  -0.43,  -5.20,  -1.22,   0.18,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.14, 3,   boost,   -0.50,  86021.00, 1359.79,   -1.14,    0.04, 42.9, 8.27, 8.29, 3.99,   9.99,  -0.35,  -0.17,  -5.08,  -0.79,  -0.07,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.13, 3,   boost,    0.50,  86021.00, 1359.79,   -1.14,    0.10, 42.9, 8.27, 8.29, 3.99,   9.91,  -0.27,   0.08,  -4.16,  -0.55,  -0.50,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.12, 3,   boost,    4.53,  86016.00, 1360.27,   -0.67,    0.21, 42.9, 8.27, 8.29, 3.99,   9.99,  -0.22,   0.13,  -3.18,  -0.49,  -0.92,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.11, 3,   boost,   30.68,  86016.00, 1360.27,   -0.67,    0.41, 42.9, 8.27, 8.29, 3.99,  13.59,   0.17,   0.21,  -1.90,  -1.40,  -0.37,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.10, 3,   boost,   41.24,  86026.00, 1359.32,   -1.62,    0.68, 42.9, 8.27, 8.29, 3.99,  11.54,  -2.63,  -2.10,  -0.07,  -2.26,  -0.07,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.09, 3,   boost,   37.72,  86026.00, 1359.32,   -1.62,    1.03, 42.9, 8.27, 8.29, 3.99,  48.51,  -0.55,  -3.55,  -3.31,   1.77,  -1.53,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.08, 3,   boost,   42.75,  86102.00, 1352.09,   -8.84,    1.44, 42.9, 8.27, 8.29, 3.99,  48.14,   1.51,  -1.78, -10.32,   3.72,  -0.50,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.07, 3,   boost,   49.28,  86102.00, 1352.09,   -8.84,    1.90, 42.9, 8.27, 8.29, 3.99,  47.80,   0.62,   0.71, -15.27,   4.58,  -1.35,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.06, 3,   boost,   54.31,  86016.00, 1360.27,   -0.67,    2.42, 42.9, 8.27, 8.29, 3.99,  56.88,  -2.09,   2.10, -15.27,   3.48,  -2.88,   0.00,  -0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.05, 3,   boost,   59.34,  86016.00, 1360.27,   -0.67,    2.97, 42.9, 8.27, 8.29, 3.99,  62.90,   0.11,   1.32, -23.63,  -1.77,  -2.14,   0.00,  -0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.04, 3,   boost,   63.37,  86010.00, 1360.84,   -0.10,    3.56, 42.9, 8.27, 8.29, 3.99,  68.27,   3.10,   2.00,   4.51,  -5.55,   2.19,   0.00,  -0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.03, 3,   boost,   64.87,  86010.00, 1360.84,   -0.10,    4.19, 42.9, 8.27, 8.29, 3.99,  68.78,  -1.34,   0.58,   5.06,  -5.00,   4.39,   0.00,  -0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.02, 3,   boost,   66.89,  86012.00, 1360.65,   -0.29,    4.84, 42.9, 8.27, 8.29, 3.99,  71.97,  -6.45,  -4.16,   3.90,   0.00,   4.63,   0.00,  -0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,    -0.01, 3,   boost,   69.40,  86012.00, 1360.65,   -0.29,    5.49, 42.9, 8.27, 8.29, 3.99,  73.91,  -3.94,  -5.96,  11.46,   4.46,   1.27,   0.00,  -0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.63, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.62, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.61, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.60, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.60, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.61, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
6, 10859, 2,KI7APS,     0.00, 3,   boost,   71.92,  85999.00, 1361.88,    0.95,    6.16, 42.9, 8.27, 8.29, 3.99,  75.97,   0.58,  -2.09,  20.93,   5.01,  -2.94,   0.00,   0.00,   0.32,   4.61, 8.27, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9393122,-106.9117764,  1392.0, 2023,  6, 22, 20, 22, 57,        0,        0,   0,   0,   1.4,   0.8,   1.2,  0,  0,  0,  0, 39,  0,  0,  0,  0, 35, 31, 27, 35,  0, 23, 34,  0, 42,  0, 31,  0,  0, 36,  0, 26, 37,  0,  0,  0,  0,  0,  0
